protein_name	r2_male	rmse_male	mae_male	r2_female	rmse_female	mae_female	r2_all	rmse_all	mae_all	r2_all_sex_adjust	rmse_all_sex_adjust	mae_all_sex_adjust
ADAM9 ADAMTS1	-5.90539213740734	20.9804384872238	16.104287630552	-10.044388054253	22.0506446815234	16.5241987090893	-10.7198265502468	21.4193226899841	16.7990853498293	-9.68984923728723	21.4806675627354	16.536408878581
ADAM9 ADAMTS13	0.25904388721799	13.9233026358468	10.3698507964613	0.102461313798346	14.9779998068174	10.8771144347799	0.209625490132061	14.5343337968662	10.6321845005784	0.192005568956266	14.5285882074137	10.6236737020898
ADAM9 ADAMTS15	-2.05659234575097	18.9143907851533	15.0106730475905	-3.10378007432636	19.3980563614307	14.5363118174203	-2.83534704001925	20.0456799293648	15.4442224740378	-2.72662999217865	19.5036644748238	15.0088255806183
ADAM9 ADAMTS4	-0.676781638113517	16.9773464594897	13.3970356113534	-3.30494420175945	19.0883217516305	15.0190151381534	-0.951908737013437	18.6033707360501	14.794292784969	-1.72969636237059	18.4313521387371	14.7131512205352
ADAM9 ADAMTS5	0.567769490013825	13.156430264905	8.85835955183464	-0.259468572685191	17.3099127772236	12.1128270764741	0.265029166975971	15.9203892114259	10.7575123091426	0.236078249364583	15.5405968156868	10.6822797687611
ADAM9 ADCYAP1	-13.0920191408337	21.6743574402672	16.9018480621788	-37.3307244679816	21.7416105471313	16.6209703599676	-28.8496264768221	21.7858335734999	17.1304303791036	-32.2960336617082	22.0249577678864	17.1372146757131
ADAM9 ADCYAP1.1	-4.77197046365592	20.3817587834146	15.7626310683421	-15.1726385682799	20.7224898281946	15.8302311314028	-7.48506401439828	20.9682296439568	16.2837289636608	-9.29027084343518	20.6527809063639	16.224988082531
ADAM9 ADGRE2	-5.60658377937382	20.9403347038892	16.1552843277191	-8.99155649879623	21.2312019702911	16.1627712806701	-15.7455113877451	21.3613941086982	16.7956249303768	-8.75583686439217	21.2496100488663	16.4585778933212
ADAM9 ADGRG5	-14.559884576027	21.3095354817767	16.6246458672935	-12.1836435529706	20.9869748981267	16.0527514490033	-18.8332115216462	21.4866278724746	16.800501100936	-16.9007920632564	21.3676078634214	16.6378462985687
ADAM9 ADIPOQ	-1.15496141712705	17.6992544822571	13.0261500642651	-3.85176553861827	20.3558984070777	15.2165895284539	-2.87869295484462	20.1183066348612	15.1973594715965	-2.32838266238296	19.3378571339721	14.4413640219384
ADAM9 ADM	-14.5319899569563	21.4871350724941	16.5850419617857	-7.13731200937763	20.5181935676355	15.5814030891338	-8.92053580899266	20.8836793106023	16.1453186346646	-13.4518939676145	21.3969529802336	16.5199957210074
ADAM9 ADRBK1	-4.99293083298498	20.4263546782768	15.7296324247321	-3.99904290215368	20.0981707314896	14.5031335640867	-6.84721103093944	20.8436921971678	15.9018465647067	-5.55925107576387	20.6480431638339	15.5533755064362
ADAM9 ADSL	-2.4304290960313	18.3000284653239	14.1877195048394	-6.89768707594361	19.8696166206165	15.2262410695123	-4.25578910999856	19.5640192598839	15.2472019622941	-7.66075828360342	19.8689441277892	15.5528937997033
ADAM9 AFM	-1.77426760802981	19.0689541667786	13.9417925047184	-3.18654197843535	20.1776556115454	13.6401690104122	-2.21182034636986	20.08295431382	14.2730818438478	-2.67292242367285	19.9175521289128	14.2627946688067
ADAM9 AFP	-11.0482082628923	21.5105883265954	16.580299886197	-8.04917262319887	20.461678982371	15.9128843555946	-12.5617192304751	21.1903767252166	16.5874132879265	-10.8416339107683	21.3017780176783	16.5512113667598
ADAM9 AGER	-7.11513030757946	20.8080339094304	16.1473151270478	-39.5072324679744	21.7036009400888	16.6896871563312	-20.7482124738067	21.8464225997578	16.9472399805197	-15.5560860506234	21.5263622231331	16.7938397385818
ADAM9 AGR2	-13.4993949244133	21.7375436204438	17.0565825360872	-9.10922118535927	20.762084479235	15.8280752187374	-13.3897466280188	21.1811551562205	16.8379098405355	-14.6225163243799	21.4649269637217	16.7168290119688
ADAM9 AGRP	-4.67996580759561	20.5315404179809	15.5150567934263	-10.7876326826894	20.3110259855999	15.7850127831451	-4.92598526398136	20.6386923485672	15.7317533407203	-7.91134139009453	20.8421713130756	15.993470522433
ADAM9 AGT	-9.87098401487888	21.4174809601579	16.5416222273651	-21.4368379567495	21.9645564012246	16.3978892333743	-20.2889644097985	21.9481008981467	17.0098117684208	-18.5145766861913	21.8004609184178	16.7328900056635
ADAM9 AHSG	-2.59566983132029	19.5084381945297	14.6489709878177	-1.22528318778983	17.9945581867304	13.7873105931273	-2.08965240243814	19.0950289561411	14.5847553885891	-2.25172765024486	19.0464906795898	14.5665983833327
ADAM9 AIF1	-5.59711385130803	20.5431598223334	16.2833814214515	-3.50405166416459	19.2702918237188	15.1697188731894	-4.72623646322891	20.401870309456	16.0984551657619	-5.58723641880537	20.3115415550604	16.0293606033436
ADAM9 AIMP1	-1.68576411717239	18.1865600868925	14.0121292123794	-2.64635578016617	19.4288483000592	14.4928457663272	-2.96116718635617	19.5263104405751	14.9702573014292	-2.55149313853376	19.3250870045084	14.7369196144136
ADAM9 AIP	-9.79952149666168	21.3270572185586	16.3380451475631	-3.21324581515298	20.5913585192175	14.7490698626196	-9.4696801907163	21.257259195042	16.0237822079328	-5.42827621662546	21.2154166389779	15.7926208371365
