protein_name	RSE	22	23	25	26	28	30	31	33	36	39	40	46	46	48	48	48	50	50	54	55	56	57	58	58	59	60	60	62	63	63	63	63	64	64	64	66	67	69	70	70	70	70	70	71	71	71	72	74	74	76	77	78	78	79	80	80	81	82	82	84	87	88	89	89	90	90	91	91	92	93	93	93	99	101	101	102	102	102	102	103	105	105	105	106
A2M	1.00677071754266	-0.0219811094009656	-0.0013480683694221	0.035027171993149	0.0508446862711278	0.0779277903878501	0.0991927117420962	0.10773749756698	0.120840006879646	0.131090977108028	0.130962374211083	0.12878866964936	0.0545206961996175	0.0545206961996175	0.0123906013863298	0.0123906013863298	0.0123906013863298	-0.0331242154429218	-0.0331242154429218	-0.121582423591581	-0.140841492686482	-0.158163019132121	-0.173149328192316	-0.196463284368907	-0.196463284368907	-0.233801244681957	-0.277315773172624	-0.277315773172624	-0.351484790851439	-0.366444408121902	-0.366444408121902	-0.366444408121902	-0.366444408121902	-0.355620100976614	-0.355620100976614	-0.355620100976614	-0.26829692665474	-0.205955989777347	-0.0793102423376296	-0.0291633620744992	-0.0291633620744992	-0.0291633620744992	-0.0291633620744992	-0.0291633620744992	0.0174912214652507	0.0174912214652507	0.0174912214652507	0.0707496599803535	0.18343102774481	0.18343102774481	0.281586592835254	0.316687778007841	0.337922206868069	0.337922206868069	0.341878110867986	0.329158293390077	0.329158293390077	0.304624566378314	0.27125367412697	0.27125367412697	0.189907371082647	0.0760277845762083	0.0521455310671771	0.0402633223784962	0.0402633223784962	0.0351441815241521	0.0351441815241521	0.0296856964520448	0.0296856964520448	0.0240664588573208	0.0184650604351261	0.0184650604351261	0.0184650604351261	-0.00476757254673292	-0.00427291331381998	-0.00427291331381998	-0.001445210962717	-0.001445210962717	-0.001445210962717	-0.001445210962717	0.00322881892874653	0.0163025933441397	0.0163025933441397	0.0163025933441397	0.0237957038737616
ABL1	0.976151625925212	0.43607248276901	0.370354867512596	0.246659761342869	0.188663832776305	0.0803291305466508	-0.0178574906558738	-0.0631683179385255	-0.146271099999734	-0.252266374230686	-0.33609222166761	-0.359150652716607	-0.416551825977017	-0.416551825977017	-0.408712771884836	-0.408712771884836	-0.408712771884836	-0.390990733964941	-0.390990733964941	-0.334545879670272	-0.317635993793448	-0.300147149809629	-0.282349603125948	-0.253536775568705	-0.253536775568705	-0.208294837389099	-0.154833166631608	-0.154833166631608	-0.0560881395608764	-0.027223539336592	-0.027223539336592	-0.027223539336592	-0.027223539336592	-0.0178125769027173	-0.0178125769027173	-0.0178125769027173	-0.0371623539670117	-0.0573189840953018	-0.0970854541194703	-0.10809118464547	-0.10809118464547	-0.10809118464547	-0.10809118464547	-0.10809118464547	-0.116848668103522	-0.116848668103522	-0.116848668103522	-0.129997721038972	-0.161476570967856	-0.161476570967856	-0.186539805683691	-0.191669339602831	-0.189199496438047	-0.189199496438047	-0.177131785095787	-0.155671411341776	-0.155671411341776	-0.127356154190154	-0.0936863824199894	-0.0936863824199894	-0.01628477014031	0.102467288441554	0.136756403562525	0.165897451848556	0.165897451848556	0.19264815564627	0.19264815564627	0.220512324856602	0.220512324856602	0.249108722031951	0.278056109724718	0.278056109724718	0.278056109724718	0.437761939681508	0.476522376181923	0.476522376181923	0.49147352894857	0.49147352894857	0.49147352894857	0.49147352894857	0.503671388770935	0.522524399168887	0.522524399168887	0.522524399168887	0.530538134537505
ABL2	0.94522102622463	-0.315494561941443	-0.36264775826957	-0.445352118354476	-0.481050761968682	-0.541509675984167	-0.587875691907173	-0.60595821290578	-0.632290980620769	-0.648315545418388	-0.637940364375294	-0.628959480174767	-0.440544935190256	-0.440544935190256	-0.339005275011157	-0.339005275011157	-0.339005275011157	-0.22903908031003	-0.22903908031003	-0.0100851787099326	0.0396628138256391	0.0857734825049145	0.127426261972636	0.178885377391352	0.178885377391352	0.247995651720922	0.324307416302058	0.324307416302058	0.456736741581866	0.49195496496196	0.49195496496196	0.49195496496196	0.49195496496196	0.494147515122894	0.494147515122894	0.494147515122894	0.418193700977888	0.356362830239009	0.225781895346149	0.173347324759228	0.173347324759228	0.173347324759228	0.173347324759228	0.173347324759228	0.125578407090804	0.125578407090804	0.125578407090804	0.0722323248363905	-0.0402720878290769	-0.0402720878290769	-0.142327422034524	-0.182612156213912	-0.2120951865773	-0.2120951865773	-0.228046701724358	-0.233211458408365	-0.233211458408365	-0.232595670720349	-0.226861713266606	-0.226861713266606	-0.202688787487117	-0.144602490732298	-0.122069381416381	-0.0990547245788011	-0.0990547245788011	-0.0740339965276997	-0.0740339965276997	-0.0452583851716701	-0.0452583851716701	-0.0130538325176832	0.02225371942729	0.02225371942729	0.02225371942729	0.281009263817474	0.377309068626079	0.377309068626079	0.425649181257065	0.425649181257065	0.425649181257065	0.425649181257065	0.474053592740974	0.573800373459648	0.573800373459648	0.573800373459648	0.626515273290456
ACAN	1.00514393416069	0.275583400446155	0.253332255622291	0.212742780919728	0.194312424762392	0.16095040913902	0.13194656817526	0.118963930342439	0.0958071542783231	0.0674030420961936	0.0454918768672794	0.0394163042415374	0.0337874223291209	0.0337874223291209	0.040117777623058	0.040117777623058	0.040117777623058	0.0475788403610907	0.0475788403610907	0.0587588069175805	0.0594736620952541	0.0589105701101067	0.0568465846730178	0.0478635111929128	0.0478635111929128	0.029298582512507	0.00506199349336416	0.00506199349336416	-0.044785386114877	-0.0625757869808478	-0.0625757869808478	-0.0625757869808478	-0.0625757869808478	-0.0763004259964897	-0.0763004259964897	-0.0763004259964897	-0.10405765659411	-0.117227155647634	-0.139990189942972	-0.148720632656332	-0.148720632656332	-0.148720632656332	-0.148720632656332	-0.148720632656332	-0.153961313083333	-0.153961313083333	-0.153961313083333	-0.155155584202026	-0.149810014778371	-0.149810014778371	-0.141494156913122	-0.138975567479823	-0.139018243134034	-0.139018243134034	-0.142723462941724	-0.150651470758808	-0.150651470758808	-0.161644635502146	-0.174227423829121	-0.174227423829121	-0.198259737863516	-0.209342052226978	-0.200476381860832	-0.182871601680008	-0.182871601680008	-0.15923002869859	-0.15923002869859	-0.133158418619941	-0.133158418619941	-0.104537896135366	-0.0732495859361678	-0.0732495859361678	-0.0732495859361678	0.177160834553074	0.287362290427355	0.287362290427355	0.348128400378753	0.348128400378753	0.348128400378753	0.348128400378753	0.412719827930385	0.552246940709736	0.552246940709736	0.552246940709736	0.626616778375151
ACE2	0.952091945383044	-0.751336965050886	-0.740763651444754	-0.714941849910437	-0.699845481314068	-0.665662106792454	-0.626664946938391	-0.605551346676462	-0.560474403812351	-0.486875528654178	-0.407921932443396	-0.380769074135684	-0.150123565950174	-0.150123565950174	-0.0567803886995472	-0.0567803886995472	-0.0567803886995472	0.0365317674866114	0.0365317674866114	0.203234956684249	0.23714602988818	0.26671195970509	0.291313119260565	0.314191467790692	0.314191467790692	0.337279197085011	0.357992029099288	0.357992029099288	0.38195588911078	0.380038361019526	0.380038361019526	0.380038361019526	0.380038361019526	0.35870928231028	0.35870928231028	0.35870928231028	0.256038073408484	0.188632277814562	0.0565211408372359	0.0057521340524597	0.0057521340524597	0.0057521340524597	0.0057521340524597	0.0057521340524597	-0.0415534491501814	-0.0415534491501814	-0.0415534491501814	-0.0965105755367864	-0.213894549339864	-0.213894549339864	-0.315429970312726	-0.35057640566156	-0.370147021411323	-0.370147021411323	-0.370270590431507	-0.351094702994143	-0.351094702994143	-0.317584342255058	-0.273094370409446	-0.273094370409446	-0.164595042179414	-0.00337052141523837	0.0365450109704811	0.0639561190963759	0.0639561190963759	0.0848337276889383	0.0848337276889383	0.107127448689604	0.107127448689604	0.130450450725597	0.154415902424138	0.154415902424138	0.154415902424138	0.290037498653397	0.322847939130976	0.322847939130976	0.334911112109821	0.334911112109821	0.334911112109821	0.334911112109821	0.344004968278934	0.356599655121765	0.356599655121765	0.356599655121765	0.361757948262386
ACP1	1.02365025434098	-0.16086985490029	-0.137536672741748	-0.0930836279272657	-0.0720036797006823	-0.0322367176822267	0.00420661699208678	0.0211320310384926	0.0522905664764072	0.0919982797758502	0.122790912094081	0.130980860091386	0.154760006477552	0.154760006477552	0.155286545551361	0.155286545551361	0.155286545551361	0.153646405237227	0.153646405237227	0.147545867579952	0.14610397305396	0.144925360804225	0.144125023991211	0.138892621008137	0.138892621008137	0.126288356711369	0.109233043956087	0.109233043956087	0.0734525244907106	0.0605689434909803	0.0605689434909803	0.0605689434909803	0.0605689434909803	0.0507667294598753	0.0507667294598753	0.0507667294598753	0.0314316154316016	0.0222699876035304	0.0058867707422626	-0.000963546121836606	-0.000963546121836606	-0.000963546121836606	-0.000963546121836606	-0.000963546121836606	-0.00633665005176449	-0.00633665005176449	-0.00633665005176449	-0.0101085786177134	-0.0144894299104254	-0.0144894299104254	-0.0173871405054749	-0.0193051431993457	-0.0220827509083643	-0.0220827509083643	-0.0261300936957184	-0.032496848646539	-0.032496848646539	-0.0415026243682385	-0.052462448207427	-0.052462448207427	-0.0775043496247108	-0.112598246297054	-0.120897933119986	-0.126356859486678	-0.126356859486678	-0.129896454359966	-0.129896454359966	-0.132777653724699	-0.132777653724699	-0.134824745460499	-0.135862017446992	-0.135862017446992	-0.135862017446992	-0.111039555889442	-0.08672122791876	-0.08672122791876	-0.0709370635507049	-0.0709370635507049	-0.0709370635507049	-0.0709370635507049	-0.0529929624237762	-0.011476284903351	-0.011476284903351	-0.011476284903351	0.0116706239851191
ACP5	0.963556750852641	-0.0900819793218133	-0.126056186283332	-0.191297242193889	-0.22060543645163	-0.272700520843794	-0.316238350767208	-0.334849976939012	-0.365862014974572	-0.397162126073058	-0.410696845730152	-0.411357026571402	-0.324840237971113	-0.324840237971113	-0.268847378947611	-0.268847378947611	-0.268847378947611	-0.205857314719591	-0.205857314719591	-0.0746769935472377	-0.0436771845705606	-0.0143824480515257	0.0127137340443283	0.0503720682559614	0.0503720682559614	0.105494058740171	0.168797419958173	0.168797419958173	0.282819112440423	0.314972872627104	0.314972872627104	0.314972872627104	0.314972872627104	0.328920029508646	0.328920029508646	0.328920029508646	0.328427674379963	0.316182777178958	0.273182080526675	0.244620895884616	0.244620895884616	0.244620895884616	0.244620895884616	0.244620895884616	0.20555434663307	0.20555434663307	0.20555434663307	0.152035906535019	0.0193368831982114	0.0193368831982114	-0.118089115328192	-0.177516274413238	-0.224855030246576	-0.224855030246576	-0.255682000478505	-0.276428862927636	-0.276428862927636	-0.295875910603545	-0.31312268394298	-0.31312268394298	-0.337413569359423	-0.334836350879238	-0.319971827371543	-0.296603812584612	-0.296603812584612	-0.265846204859099	-0.265846204859099	-0.229482977697756	-0.229482977697756	-0.187618784280472	-0.140358277787138	-0.140358277787138	-0.140358277787138	0.250666757696059	0.419434663310499	0.419434663310499	0.510340844473679	0.510340844473679	0.510340844473679	0.510340844473679	0.605436349246384	0.809354969929567	0.809354969929567	0.809354969929567	0.918757905994644
ACVR1B	0.894579532032708	-1.19749242815931	-1.18579232027382	-1.15630770099829	-1.13864886106798	-1.09781229927164	-1.05003613309346	-1.02370278768586	-0.966459750882978	-0.870096866657508	-0.762644045123544	-0.724655240838617	-0.40959033960936	-0.40959033960936	-0.281628306830899	-0.281628306830899	-0.281628306830899	-0.151226831465076	-0.151226831465076	0.0952206303958708	0.149890812856028	0.200429708574603	0.246160010781824	0.290926746676793	0.290926746676793	0.337076342787234	0.381683591336303	0.381683591336303	0.45457021464295	0.476999173846837	0.476999173846837	0.476999173846837	0.476999173846837	0.490060511965984	0.490060511965984	0.490060511965984	0.497897152115959	0.493416028940609	0.469513833073787	0.450836335176135	0.450836335176135	0.450836335176135	0.450836335176135	0.450836335176135	0.422523863401845	0.422523863401845	0.422523863401845	0.381578091378235	0.276931656131298	0.276931656131298	0.167187048531814	0.11986856106752	0.0826342876762719	0.0826342876762719	0.059270480745132	0.0444592221776996	0.0444592221776996	0.0305052510104954	0.0176288053299619	0.0176288053299619	-0.00401055722532174	-0.0228822077471482	-0.0246685006923597	-0.0238356015458014	-0.0238356015458014	-0.0201589781329813	-0.0201589781329813	-0.0136237554253375	-0.0136237554253375	-0.00432418105532205	0.00764549734461282	0.00764549734461282	0.00764549734461282	0.130257884955209	0.188216953726933	0.188216953726933	0.219603970104024	0.219603970104024	0.219603970104024	0.219603970104024	0.252276453234692	0.322917321497267	0.322917321497267	0.322917321497267	0.361605457499431
ACVRL1	1.0174610511234	0.345043030949236	0.313370921346115	0.252700204602527	0.223755542870634	0.168782476208086	0.117877569975769	0.0940181087816647	0.0496200337590021	-0.00827036979682113	-0.0550653776759476	-0.0680721975319393	-0.100160350478071	-0.100160350478071	-0.0954178441957082	-0.0954178441957082	-0.0954178441957082	-0.0849618502178593	-0.0849618502178593	-0.0517232974238225	-0.0417231584188062	-0.0313476877316945	-0.0207473196827413	0.00225740994692829	0.00225740994692829	0.0439284256521471	0.0952389835265985	0.0952389835265985	0.190671750157933	0.216740471102182	0.216740471102182	0.216740471102182	0.216740471102182	0.22916411563089	0.22916411563089	0.22916411563089	0.242155354514179	0.24248218344032	0.230196346690495	0.217342915586089	0.217342915586089	0.217342915586089	0.217342915586089	0.217342915586089	0.196357795090644	0.196357795090644	0.196357795090644	0.165518173135473	0.0851643415767613	0.0851643415767613	-0.00194074562842737	-0.041219437141695	-0.0740192550184751	-0.0740192550184751	-0.0976179700760655	-0.116207058969443	-0.116207058969443	-0.135396658565515	-0.154592529999474	-0.154592529999474	-0.190626132921825	-0.229867604469333	-0.236622090769669	-0.239223176854244	-0.239223176854244	-0.238027976020469	-0.238027976020469	-0.23393680227808	-0.23393680227808	-0.22717021783075	-0.217948784882158	-0.217948784882158	-0.217948784882158	-0.123419852069913	-0.0822702396890271	-0.0822702396890271	-0.0610722222751962	-0.0610722222751962	-0.0610722222751962	-0.0610722222751962	-0.0395388998218694	0.0064689174071748	0.0064689174071748	0.0064689174071748	0.031911040784844
