protein_name	RSE	21	22	22	23	24	25	27	28	32	40	46	46	49	52	52	53	55	56	56	57	58	58	59	59	59	60	60	60	60	61	61	63	64	65	65	65	65	66	66	66	66	67	67	68	69	70	71	71	71	72	73	74	75	76	76	77	78	79	79	79	81	81	81	85	89	90	90	90	90	90	91	92	92	93	96	100	101	101	102	102	102	102	104	105	106	106	107
A2M	0.924141222811378	0.368072541418493	0.422340113022514	0.422340113022514	0.473881693756261	0.522676509502941	0.568703786145756	0.652372625652614	0.689972640283065	0.811658601926453	0.912881843903347	0.859184101807386	0.859184101807386	0.752793869140824	0.576345781385484	0.576345781385484	0.510187761211271	0.377435561890004	0.314366991879886	0.314366991879886	0.255853847728069	0.203658934003021	0.203658934003021	0.150921969980144	0.150921969980144	0.150921969980144	0.0922858466812488	0.0922858466812488	0.0922858466812488	0.0922858466812488	0.0317681262944203	0.0317681262944203	-0.0788418569906978	-0.120898995512818	-0.171584605810024	-0.171584605810024	-0.171584605810024	-0.171584605810024	-0.237970616766915	-0.237970616766915	-0.237970616766915	-0.237970616766915	-0.298448017645193	-0.298448017645193	-0.331407797706563	-0.330379137510852	-0.307668395426998	-0.269832327430373	-0.269832327430373	-0.269832327430373	-0.223427689496345	-0.175011237600286	-0.131139727717567	-0.0983699158235566	-0.0832585578936265	-0.0832585578936265	-0.0782558088694809	-0.0718784770680995	-0.0647832985277661	-0.0647832985277661	-0.0647832985277661	-0.0510663453833781	-0.0510663453833781	-0.0510663453833781	-0.0439146639116609	-0.0988318709044869	-0.125945025387125	-0.125945025387125	-0.125945025387125	-0.125945025387125	-0.125945025387125	-0.1569891083226	-0.19149256397362	-0.19149256397362	-0.228983836602892	-0.354668998987282	-0.535470938466195	-0.58030473137331	-0.58030473137331	-0.625220593408232	-0.625220593408232	-0.625220593408232	-0.625220593408232	-0.716449932690793	-0.76333911385308	-0.81146177197247	-0.81146177197247	-0.861105759006286
ABL1	1.00655088675627	0.412935772351713	0.339963100264588	0.339963100264588	0.270987011339122	0.205942426210702	0.144764265514709	0.033746899961543	-0.0162224636248632	-0.180689641877024	-0.353191180972914	-0.362088619945772	-0.362088619945772	-0.306996137678358	-0.201917673063788	-0.201917673063788	-0.161728169095524	-0.0812472550601194	-0.0435035508417242	-0.0435035508417242	-0.00912281905536384	0.0206210873745893	0.0206210873745893	0.0520849510624307	0.0520849510624307	0.0520849510624307	0.0898411147091937	0.0898411147091937	0.0898411147091937	0.0898411147091937	0.129939065520613	0.129939065520613	0.201358277460356	0.224778513000148	0.244465439399783	0.244465439399783	0.244465439399783	0.244465439399783	0.264793732270878	0.264793732270878	0.264793732270878	0.264793732270878	0.279710229119618	0.279710229119618	0.28316176745219	0.271992383247411	0.249320006523461	0.218502315845566	0.218502315845566	0.218502315845566	0.182896989778954	0.145861706888851	0.110754145740483	0.0809319848990783	0.0597529029298622	0.0597529029298622	0.042795899294659	0.0237881609160449	0.00330964755037507	0.00330964755037507	0.00330964755037507	-0.0397398651167108	-0.0397398651167108	-0.0397398651167108	-0.117969961015922	-0.154776963996239	-0.15443689997357	-0.15443689997357	-0.15443689997357	-0.15443689997357	-0.15443689997357	-0.151869355914795	-0.147545540122726	-0.147545540122726	-0.14193666090018	-0.122111725677817	-0.106274227725384	-0.106633289226302	-0.106633289226302	-0.108069490950308	-0.108069490950308	-0.108069490950308	-0.108069490950308	-0.113366730656646	-0.116824476433506	-0.120552778022512	-0.120552778022512	-0.124349989320931
ABL2	0.969027941447031	-0.283947951643188	-0.300733515516938	-0.300733515516938	-0.317393633325665	-0.333858781749929	-0.350059437470288	-0.381389177521528	-0.396379215213526	-0.450218272970419	-0.514054291587177	-0.506049594265696	-0.506049594265696	-0.459989369666088	-0.374162378275647	-0.374162378275647	-0.340491064448456	-0.270408202221119	-0.235614400645177	-0.235614400645177	-0.202064183310521	-0.170566423629253	-0.170566423629253	-0.136878931179444	-0.136878931179444	-0.136878931179444	-0.0982088617785476	-0.0982088617785476	-0.0982088617785476	-0.0982088617785476	-0.0575391081977361	-0.0575391081977361	0.0178678804189369	0.0466393299124514	0.0725710540794202	0.0725710540794202	0.0725710540794202	0.0725710540794202	0.0987795350335585	0.0987795350335585	0.0987795350335585	0.0987795350335585	0.120792699963675	0.120792699963675	0.13413847605858	0.136642548998764	0.130488469043928	0.117740960251691	0.117740960251691	0.117740960251691	0.10046474667967	0.0807245523854847	0.0605851014267542	0.0421111178610971	0.0273673257461321	0.0273673257461321	0.012930173885579	-0.00514655117121252	-0.0255821187481788	-0.0255821187481788	-0.0255821187481788	-0.0684068587583809	-0.0684068587583809	-0.0684068587583809	-0.12601029927408	-0.0779133843934448	-0.0436443785252923	-0.0436443785252923	-0.0436443785252923	-0.0436443785252923	-0.0436443785252923	-0.00523454177714161	0.0369223648176686	0.0369223648176686	0.0824325802257995	0.235145468996729	0.461820808055241	0.520705305972301	0.520705305972301	0.581194603234011	0.581194603234011	0.581194603234011	0.581194603234011	0.707506080215623	0.77358750214764	0.841792207848545	0.841792207848545	0.912249818424394
ACAN	0.968538320413388	0.892192948222065	0.854558611849691	0.854558611849691	0.818087577461042	0.782723765202069	0.748411095218725	0.682714862662723	0.651219140381969	0.532943681312795	0.321723817790755	0.171341469718222	0.171341469718222	0.0769551175332295	-0.0385331063772317	-0.0385331063772317	-0.0775650752297036	-0.151092754899542	-0.183808432597382	-0.183808432597382	-0.212638646790817	-0.236693380920083	-0.236693380920083	-0.258651211583081	-0.258651211583081	-0.258651211583081	-0.281034153222096	-0.281034153222096	-0.281034153222096	-0.281034153222096	-0.302717346043941	-0.302717346043941	-0.339485046063376	-0.352319833674593	-0.360973928424203	-0.360973928424203	-0.360973928424203	-0.360973928424203	-0.365878755919764	-0.365878755919764	-0.365878755919764	-0.365878755919764	-0.366716141776747	-0.366716141776747	-0.363167911610621	-0.352593730943667	-0.333951526411017	-0.309320515297422	-0.309320515297422	-0.309320515297422	-0.280779914887632	-0.250408942466397	-0.220286815318466	-0.192492750728589	-0.169105965981516	-0.169105965981516	-0.147874472809578	-0.125384401238572	-0.101972145993447	-0.101972145993447	-0.101972145993447	-0.0537266633806367	-0.0537266633806367	-0.0537266633806367	0.0390291380366464	0.108863669045523	0.121323540298752	0.121323540298752	0.121323540298752	0.121323540298752	0.121323540298752	0.133101712067367	0.14419412761908	0.14419412761908	0.1545967302216	0.181625093011122	0.207759420349601	0.21239828230398	0.21239828230398	0.21612652589443	0.21612652589443	0.21612652589443	0.21612652589443	0.220919498416018	0.222018397563393	0.222275018779314	0.222275018779314	0.221706447171898
ACE2	0.927821176589574	-0.658295427142328	-0.664445644880665	-0.664445644880665	-0.669029619653184	-0.672096147737985	-0.673694025413172	-0.672679014647115	-0.670163718762077	-0.647855845030922	-0.554605610497182	-0.454409420491277	-0.454409420491277	-0.39040763139374	-0.312096032235925	-0.312096032235925	-0.284012197544364	-0.226417419327091	-0.19742075700947	-0.19742075700947	-0.16863410002459	-0.140314588976497	-0.140314588976497	-0.114929311578747	-0.114929311578747	-0.114929311578747	-0.0941026957534515	-0.0941026957534515	-0.0941026957534515	-0.0941026957534515	-0.076827892417492	-0.076827892417492	-0.048906326881104	-0.0362458665144369	-0.0381669658935894	-0.0381669658935894	-0.0381669658935894	-0.0381669658935894	-0.0580455141831632	-0.0580455141831632	-0.0580455141831632	-0.0580455141831632	-0.0788630542881795	-0.0788630542881795	-0.0836011291136595	-0.0735581587517693	-0.0612669196504899	-0.0465604892485647	-0.0465604892485647	-0.0465604892485647	-0.0292719449847375	-0.0092343642977518	0.0137191753736488	0.0397555965907208	0.0690418219147205	0.0690418219147205	0.106224398555691	0.154206951540944	0.210542020157636	0.210542020157636	0.210542020157636	0.33847986143397	0.33847986143397	0.33847986143397	0.586897460198858	0.694839709228457	0.689249345593181	0.689249345593181	0.689249345593181	0.689249345593181	0.689249345593181	0.679330472888339	0.664480477631407	0.664480477631407	0.644096746339856	0.543717001432226	0.295846485797439	0.21027571576592	0.21027571576592	0.115906347537063	0.115906347537063	0.115906347537063	0.115906347537063	-0.098009901257929	-0.216947640696698	-0.343465696078071	-0.343465696078071	-0.477259496838364
ACP1	1.01014751379032	0.392598105393071	0.34422992597421	0.34422992597421	0.297467125153587	0.252323794682553	0.20881402631246	0.126751542880501	0.0882270113213376	-0.0488309063383371	-0.238222656207094	-0.302581772498832	-0.302581772498832	-0.289471446409865	-0.237525383324755	-0.237525383324755	-0.216056464526522	-0.172643907998621	-0.152618812843407	-0.152618812843407	-0.134993534810319	-0.120727345186584	-0.120727345186584	-0.107933617072689	-0.107933617072689	-0.107933617072689	-0.0945778236117788	-0.0945778236117788	-0.0945778236117788	-0.0945778236117788	-0.0813973861550625	-0.0813973861550625	-0.0585122646590522	-0.0502824233221782	-0.0400731212037672	-0.0400731212037672	-0.0400731212037672	-0.0400731212037672	-0.026565618655022	-0.026565618655022	-0.026565618655022	-0.026565618655022	-0.0150698488129986	-0.0150698488129986	-0.0108957448147532	-0.0173500893966355	-0.0322478967566606	-0.052661447224383	-0.052661447224383	-0.052661447224383	-0.0756630211293568	-0.0983248988011362	-0.117719360569276	-0.130918686763329	-0.134995157712851	-0.134995157712851	-0.131851989304661	-0.125588521199829	-0.116571219389287	-0.116571219389287	-0.116571219389287	-0.0917409786147903	-0.0917409786147903	-0.0917409786147903	-0.025158996198205	0.0444401345255449	0.0607468798837947	0.0607468798837947	0.0607468798837947	0.0607468798837947	0.0607468798837947	0.0779139353451681	0.0957788527927136	0.0957788527927136	0.114179184109479	0.17096818010558	0.244327449841056	0.261422738553375	0.261422738553375	0.278266343238302	0.278266343238302	0.278266343238302	0.278266343238302	0.311480975169242	0.327993239736885	0.344536294920396	0.344536294920396	0.361180759380589
ACP5	0.994207624689099	-0.371055370773759	-0.404146966568202	-0.404146966568202	-0.433681488985227	-0.459766063648238	-0.482507816180638	-0.518391357347216	-0.531747397228201	-0.55709961661618	-0.495340872407379	-0.377612186236689	-0.377612186236689	-0.290167892150302	-0.180114584373353	-0.180114584373353	-0.14176211580163	-0.0668702344842856	-0.0317691900037337	-0.0317691900037337	0.000809678181357913	0.0301471859384544	0.0301471859384544	0.0585009957723856	0.0585009957723856	0.0585009957723856	0.0877794384831953	0.0877794384831953	0.0877794384831953	0.0877794384831953	0.11673933238117	0.11673933238117	0.168730746979757	0.189275904300943	0.213086996963507	0.213086996963507	0.213086996963507	0.213086996963507	0.242726484353834	0.242726484353834	0.242726484353834	0.242726484353834	0.269823830026755	0.269823830026755	0.286008497537098	0.291059657426049	0.29101971259644	0.286912975145571	0.286912975145571	0.286912975145571	0.279763757170742	0.270596370769252	0.260435128038401	0.250304341075489	0.241228321977816	0.241228321977816	0.229553217407418	0.21173540851563	0.188964559133698	0.188964559133698	0.188964559133698	0.133322394224382	0.133322394224382	0.133322394224382	0.0149467870988145	-0.049435118769578	-0.051492043088656	-0.051492043088656	-0.051492043088656	-0.051492043088656	-0.051492043088656	-0.0516726220816845	-0.0499957349322819	-0.0499957349322819	-0.0464802608240667	-0.0250911085827301	0.0280226413562415	0.0455103608521664	0.0455103608521664	0.0645823191190542	0.0645823191190542	0.0645823191190542	0.0645823191190542	0.10757841808986	0.131552291855848	0.157209870516941	0.157209870516941	0.184576020604173
ACVR1B	0.941033547952046	-0.830373721185931	-0.810949311287054	-0.810949311287054	-0.78985831469735	-0.767232157935821	-0.743202267521469	-0.691456991810295	-0.664004459551477	-0.546728319938021	-0.303675905888061	-0.147068460168707	-0.147068460168707	-0.0877445920955642	-0.0429877161200597	-0.0429877161200597	-0.0309568062721078	-0.0107782676634097	-0.00248104152645714	-0.00248104152645714	0.00472122074970181	0.0109033178531703	0.0109033178531703	0.0125441620004731	0.0125441620004731	0.0125441620004731	0.00733187866663991	0.00733187866663991	0.00733187866663991	0.00733187866663991	-0.0028449135724685	-0.0028449135724685	-0.030537550463068	-0.0442761579628376	-0.0670865824626729	-0.0670865824626729	-0.0670865824626729	-0.0670865824626729	-0.102134630788393	-0.102134630788393	-0.102134630788393	-0.102134630788393	-0.137620648869309	-0.137620648869309	-0.16174498263473	-0.177897030826272	-0.195823226703376	-0.213259467972084	-0.213259467972084	-0.213259467972084	-0.227941652338441	-0.237605677508488	-0.23998744118827	-0.23282284108383	-0.213847774901211	-0.213847774901211	-0.181376158574548	-0.136785322700055	-0.0824062869768932	-0.0824062869768932	-0.0824062869768932	0.0463923052187925	0.0463923052187925	0.0463923052187925	0.318883021031094	0.486910728116036	0.502907749295714	0.502907749295714	0.502907749295714	0.502907749295714	0.502907749295714	0.517431799408878	0.529833195171084	0.529833195171084	0.539462253297891	0.545218569021492	0.474666810501195	0.439449750085654	0.439449750085654	0.397732091006858	0.397732091006858	0.397732091006858	0.397732091006858	0.296255405545218	0.237226593505228	0.173157611487696	0.173157611487696	0.104413566664049
ACVRL1	0.976137282574752	-0.563842321756207	-0.549388157846987	-0.549388157846987	-0.534280658420405	-0.51857155324351	-0.502312572083356	-0.468351900881477	-0.450753670373857	-0.377448476863388	-0.227618978285341	-0.12546603303647	-0.12546603303647	-0.0708804450607704	-0.00898335392249741	-0.00898335392249741	0.0110877982019308	0.0475777264082772	0.0630596496035235	0.0630596496035235	0.0760749769357038	0.0861552819614822	0.0861552819614822	0.0910313006031664	0.0910313006031664	0.0910313006031664	0.089637109653054	0.089637109653054	0.089637109653054	0.089637109653054	0.0833092939727934	0.0833092939727934	0.0611991278684221	0.0480899471676083	0.0278401030411872	0.0278401030411872	0.0278401030411872	0.0278401030411872	-0.00174646348863786	-0.00174646348863786	-0.00174646348863786	-0.00174646348863786	-0.0333020661063059	-0.0333020661063059	-0.059459018496256	-0.084551815689118	-0.115661356626692	-0.149539560860171	-0.149539560860171	-0.149539560860171	-0.182938347940751	-0.212609637419625	-0.235305348847988	-0.247777401777033	-0.246777715757954	-0.246777715757954	-0.231439529471894	-0.204404580080341	-0.167687534855008	-0.167687534855008	-0.167687534855008	-0.0732658259898644	-0.0732658259898644	-0.0732658259898644	0.143117381790338	0.28877138847899	0.305610081494142	0.305610081494142	0.305610081494142	0.305610081494142	0.305610081494142	0.321893946876453	0.336757042390934	0.336757042390934	0.349333425802593	0.364682881070749	0.300601023066076	0.265062896303967	0.265062896303967	0.222976873869549	0.222976873869549	0.222976873869549	0.222976873869549	0.120653867015122	0.0611632451107838	-0.00338254743452485	-0.00338254743452485	-0.0726103293629691
